372.0,0.050381,7e-06,,,,,,,,,,,
372.1,0.057148,7e-06,,,,,,,,,,,
372.2,0.062993,7e-06,,,,,,,,,,,
372.3,0.071656,7e-06,,,,,,,,,,,
372.4,0.08139,7e-06,,,,,,,,,,,
372.5,0.09016,7e-06,,,,,,,,,,,
372.6,0.099896,7e-06,,,,,,,,,,,
372.7,0.112021,8e-06,,,,,,,,,,,
372.8,0.125943,8e-06,,,,,,,,,,,
372.9,0.138094,8e-06,,,,,,,,,,,
373.0,0.150589,8e-06,,,,,,,,,,,
373.1,0.168143,8e-06,,,,,,,,,,,
373.2,0.18525,8e-06,,,,,,,,,,,
373.3,0.202471,8e-06,,,,,,,,,,,
373.4,0.221416,8e-06,,,,,,,,,,,
373.5,0.240487,8e-06,,,,,,,,,,,
373.6,0.261478,8e-06,,,,,,,,,,,
373.7,0.286844,8e-06,,,,,,,,,,,
373.8,0.311042,8e-06,,,,,,,,,,,
373.9,0.332813,8e-06,,,,,,,,,,,
374.0,0.358636,8e-06,,,,,,,,,,,
374.1,0.383541,8e-06,,,,,,,,,,,
374.2,0.410035,8e-06,,,,,,,,,,,
374.3,0.444365,8e-06,,,,,,,,,,,
374.4,0.473929,8e-06,,,,,,,,,,,
374.5,0.495968,8e-06,,,,,,,,,,,
374.6,0.526444,8e-06,,,,,,,,,,,
374.7,0.556214,8e-06,,,,,,,,,,,
374.8,0.592516,8e-06,,,,,,,,,,,
374.9,0.61685,8e-06,,,,1e-06,,,,,,,
375.0,0.642819,8e-06,,1e-06,,1e-06,,,,,,,
375.1,0.680694,8e-06,,1e-06,,1e-06,,,,,,,
375.2,0.711072,8e-06,,1e-06,,1e-06,,,,,,,
375.3,0.735093,8e-06,,1e-06,,1e-06,,,,,,,
375.4,0.756572,8e-06,,3e-06,,2e-06,,,,,,,
375.5,0.771747,8e-06,,4e-06,,2e-06,,,,,,,
375.6,0.807709,8e-06,,5e-06,,2e-06,,,,,,,
375.7,0.828534,8e-06,,6e-06,,2e-06,,,,,,,
375.8,0.849727,8e-06,,7e-06,,2e-06,,,,,,,
375.9,0.868604,8e-06,,9e-06,,2e-06,,,,,,,
376.0,0.881957,8e-06,,1e-05,,2e-06,,,,,,,
376.1,0.897512,8e-06,,1.1e-05,,2e-06,,,,,,,
376.2,0.90723,8e-06,,1.3e-05,,2e-06,,,,,,,
376.3,0.904788,8e-06,,1.3e-05,,2e-06,,,,,,,
376.4,0.916839,8e-06,,1.2e-05,,2e-06,,,,,,,
376.5,0.9141,8e-06,,1.1e-05,,1e-06,,,,,,,
376.6,0.926299,9e-06,,1.1e-05,,1e-06,,,,,,,
376.7,0.934044,9e-06,,1e-05,,1e-06,,,,,,,
376.8,0.936328,9e-06,,9e-06,,2e-06,,,,,,,
376.9,0.935133,9e-06,,9e-06,,2e-06,,,,,,,
377.0,0.935764,9e-06,,9e-06,,2e-06,,,,,,,
377.1,0.936529,9e-06,,9e-06,,2e-06,,,,,,,
377.2,0.931923,9e-06,,9e-06,,2e-06,,,,,,,
377.3,0.94218,9e-06,,9e-06,,2e-06,,,,,,,
377.4,0.944935,9e-06,,9e-06,,2e-06,,,,,,,
377.5,0.937395,9e-06,,1e-05,,2e-06,,,,,,,
377.6,0.939665,9e-06,,1e-05,,2e-06,,,,,,,
377.7,0.937758,9e-06,,1e-05,,2e-06,,,,,,,
377.8,0.940417,9e-06,,1e-05,,2e-06,,,,,,,
377.9,0.957804,9e-06,,1e-05,,1e-06,,,,,,,
378.0,0.951385,9e-06,,9e-06,,1e-06,,,,,,,
378.1,0.954494,9e-06,,9e-06,,1e-06,,,,,,,
378.2,0.963139,9e-06,,8e-06,,1e-06,,,,,,,
378.3,0.970631,9e-06,,8e-06,,1e-06,,,,,,,
378.4,0.976338,9e-06,,7e-06,,1e-06,,,,,,,
378.5,0.982963,9e-06,,7e-06,,1e-06,,,,,,,
378.6,0.980161,9e-06,,7e-06,,1e-06,,,,,,,
378.7,0.988246,9e-06,,6e-06,,1e-06,,,,,,,
378.8,0.997461,9e-06,,6e-06,,1e-06,,,,,,,
378.9,1.0,9e-06,,6e-06,,1e-06,,,,,,,
379.0,0.989014,9e-06,,5e-06,,1e-06,,,,,,,
379.1,0.987974,9e-06,,5e-06,1e-06,1e-06,,,,,,,
379.2,0.994955,9e-06,,5e-06,1e-06,1e-06,,,,,,,
379.3,0.992547,9e-06,,4e-06,2e-06,1e-06,,,,,,,
379.4,0.989787,9e-06,,4e-06,2e-06,1e-06,,,,,,,
379.5,0.988966,9e-06,,5e-06,3e-06,1e-06,,,,,,,
379.6,0.994235,9e-06,,5e-06,4e-06,1e-06,,,,,,,
379.7,0.984886,9e-06,,5e-06,5e-06,1e-06,,,,,,,
379.8,0.985843,9e-06,1e-06,5e-06,7e-06,1e-06,,,,,,,
379.9,0.993249,9e-06,1e-06,5e-06,8e-06,1e-06,,,,,,,
380.0,0.985196,9e-06,1e-06,5e-06,8e-06,1e-06,,,,,,,
380.1,0.995103,9e-06,1e-06,6e-06,8e-06,2e-06,,,,,,,
380.2,0.99589,9e-06,1e-06,6e-06,9e-06,2e-06,,,,,,,
380.3,0.988821,9e-06,1e-06,6e-06,9e-06,2e-06,,,,,,,
380.4,0.996515,9e-06,1e-06,6e-06,9e-06,2e-06,,,,,,,
380.5,0.9922,9e-06,1e-06,7e-06,8e-06,1e-06,,,,,,,
380.6,0.975784,9e-06,1e-06,7e-06,8e-06,1e-06,,,,,,,
380.7,0.965146,9e-06,1e-06,8e-06,7e-06,1e-06,,,,,,,
380.8,0.984524,9e-06,1e-06,8e-06,6e-06,1e-06,,,,,,,
380.9,0.987529,9e-06,1e-06,8e-06,5e-06,1e-06,,,,,,,
381.0,0.988102,9e-06,,8e-06,5e-06,1e-06,,,,,,,
381.1,0.976581,9e-06,,8e-06,5e-06,1e-06,,,,,,,
381.2,0.980484,9e-06,,8e-06,5e-06,1e-06,,,,,,,
381.3,0.974395,9e-06,,8e-06,5e-06,1e-06,,,,,,,
381.4,0.957757,9e-06,,7e-06,6e-06,1e-06,,,,,,,
381.5,0.959143,9e-06,,7e-06,6e-06,1e-06,,,,,,,
381.6,0.959044,9e-06,1e-06,6e-06,7e-06,1e-06,,,,,,,
381.7,0.95046,9e-06,1e-06,6e-06,7e-06,1e-06,,,,,,,
381.8,0.958632,9e-06,1e-06,5e-06,8e-06,1e-06,,,,,,,
381.9,0.957199,9e-06,1e-06,5e-06,8e-06,1e-06,,,,,,,
382.0,0.95273,9e-06,2e-06,5e-06,9e-06,1e-06,,,,,,,
382.1,0.943819,9e-06,2e-06,4e-06,1e-05,1e-06,,,,,,,
382.2,0.940326,9e-06,1e-06,4e-06,1.1e-05,,,,,,,,
382.3,0.939299,9e-06,1e-06,4e-06,1.2e-05,,,,,,,,
382.4,0.926528,9e-06,1e-06,4e-06,1.3e-05,,,,,,,,
382.5,0.930889,9e-06,1e-06,4e-06,1.4e-05,,,,,,,,
382.6,0.926727,9e-06,1e-06,3e-06,1.5e-05,,,,,,,,
382.7,0.928532,9e-06,1e-06,3e-06,1.7e-05,,,,,,,,
382.8,0.938134,9e-06,1e-06,3e-06,1.8e-05,1e-06,,,,,,,
382.9,0.926827,9e-06,1e-06,3e-06,1.9e-05,1e-06,,,,,,,
383.0,0.913803,9e-06,1e-06,3e-06,2e-05,1e-06,,,,,,,
383.1,0.917225,9e-06,1e-06,3e-06,2e-05,1e-06,,,,,,,
383.2,0.910891,9e-06,1e-06,3e-06,2.1e-05,1e-06,,,,,,,
383.3,0.89794,9e-06,1e-06,3e-06,2.2e-05,1e-06,,,,,,,
383.4,0.886669,9e-06,2e-06,3e-06,2.2e-05,1e-06,,,,,,,
383.5,0.881106,9e-06,2e-06,3e-06,2.3e-05,1e-06,,,,,,,
383.6,0.869826,9e-06,2e-06,4e-06,2.3e-05,1e-06,,,,,,,
383.7,0.852258,9e-06,2e-06,4e-06,2.2e-05,1e-06,,,,,,,
383.8,0.831219,9e-06,1e-06,4e-06,2.2e-05,1e-06,,,,,,,
383.9,0.817894,9e-06,1e-06,4e-06,2.2e-05,1e-06,,,,,,,
384.0,0.803541,9e-06,1e-06,4e-06,2.1e-05,1e-06,,,,,,,
384.1,0.771563,9e-06,1e-06,4e-06,2e-05,1e-06,,,,,,,
384.2,0.747064,9e-06,1e-06,4e-06,1.8e-05,1e-06,,,,,,,
384.3,0.735154,8e-06,2e-06,5e-06,1.6e-05,1e-06,,,,,,,
384.4,0.709181,7e-06,2e-06,5e-06,1.5e-05,1e-06,,,,,,,
384.5,0.682412,6e-06,3e-06,5e-06,1.4e-05,2e-06,,,,,,,
384.6,0.655268,5e-06,3e-06,6e-06,1.3e-05,2e-06,,,,,,,
384.7,0.625944,3e-06,3e-06,6e-06,1.1e-05,2e-06,,,,,,,
384.8,0.599221,3e-06,3e-06,7e-06,1e-05,2e-06,,,,,,,
384.9,0.56665,3e-06,3e-06,7e-06,9e-06,2e-06,,,,,,,
385.0,0.539049,3e-06,3e-06,8e-06,9e-06,2e-06,,,,,,,
385.1,0.509713,3e-06,3e-06,9e-06,8e-06,2e-06,,,,,,,
385.2,0.483239,3e-06,3e-06,9e-06,8e-06,3e-06,,,,,,,
385.3,0.452732,3e-06,4e-06,1e-05,8e-06,3e-06,,,,,,,
385.4,0.423395,3e-06,4e-06,1.1e-05,7e-06,3e-06,,,,,,,
385.5,0.398051,3e-06,4e-06,1.2e-05,7e-06,3e-06,,,,,,,
385.6,0.3706,2e-06,4e-06,1.2e-05,7e-06,3e-06,,,,,,,
385.7,0.341374,2e-06,4e-06,1.3e-05,7e-06,3e-06,,,,,,,
385.8,0.321419,4e-06,5e-06,1.4e-05,7e-06,3e-06,,,,,,,
385.9,0.297842,6e-06,5e-06,1.4e-05,8e-06,3e-06,,,,,,,
386.0,0.276369,8e-06,5e-06,1.4e-05,8e-06,3e-06,,,,,,,
386.1,0.254453,9e-06,5e-06,1.4e-05,9e-06,3e-06,,,,,,,
386.2,0.238318,1.1e-05,5e-06,1.5e-05,9e-06,4e-06,,,,,,,
386.3,0.218505,1.2e-05,4e-06,1.5e-05,1e-05,4e-06,,,,,,,
386.4,0.198684,1.3e-05,4e-06,1.5e-05,1.1e-05,4e-06,,,,,,,
386.5,0.185174,1.3e-05,4e-06,1.5e-05,1.2e-05,4e-06,,,,,,,
386.6,0.169068,1.4e-05,4e-06,1.6e-05,1.3e-05,4e-06,,,,,,,
386.7,0.155406,1.4e-05,3e-06,1.6e-05,1.4e-05,4e-06,,,,,,,
386.8,0.142434,1.5e-05,3e-06,1.6e-05,1.5e-05,4e-06,,,,,,,
386.9,0.129663,1.5e-05,3e-06,1.6e-05,1.6e-05,4e-06,,,,,,,
387.0,0.120861,1.6e-05,2e-06,1.6e-05,1.8e-05,4e-06,,,,,,,
387.1,0.111151,1.6e-05,2e-06,1.6e-05,2e-05,4e-06,,,,,,,
387.2,0.100887,1.7e-05,2e-06,1.6e-05,2.2e-05,4e-06,,,,,,,
387.3,0.09317,1.7e-05,2e-06,1.6e-05,2.4e-05,4e-06,,,,,,,
387.4,0.085183,1.6e-05,2e-06,1.6e-05,2.6e-05,4e-06,,,,,,,
387.5,0.078215,1.6e-05,2e-06,1.5e-05,2.7e-05,4e-06,,,,,,,
387.6,0.073095,1.6e-05,3e-06,1.5e-05,2.8e-05,4e-06,,,,,,,
387.7,0.067064,1.5e-05,4e-06,1.5e-05,2.9e-05,4e-06,,,,,,,
387.8,0.060508,1.6e-05,5e-06,1.5e-05,3e-05,4e-06,,,,,,,
387.9,0.055311,1.7e-05,6e-06,1.5e-05,3.1e-05,4e-06,,,,,,,
388.0,0.050872,1.8e-05,7e-06,1.5e-05,3e-05,4e-06,,,,,,,
388.1,0.046322,1.9e-05,6e-06,1.5e-05,3e-05,3e-06,,,,,,,
388.2,0.043542,2e-05,5e-06,1.5e-05,2.9e-05,3e-06,,,,,,,
388.3,0.040297,2.1e-05,3e-06,1.5e-05,2.8e-05,3e-06,,,,,,,
388.4,0.036792,2.2e-05,2e-06,1.5e-05,2.7e-05,3e-06,,,,,,,
388.5,0.033854,2.3e-05,,1.4e-05,2.7e-05,3e-06,,,,,,,
388.6,0.030788,2.4e-05,,1.4e-05,2.6e-05,3e-06,,,,,,,
388.7,0.028691,2.6e-05,1e-06,1.4e-05,2.5e-05,2e-06,,,,,,,
388.8,0.026498,2.6e-05,1e-06,1.3e-05,2.5e-05,2e-06,,,,,,,
388.9,0.024235,2.7e-05,2e-06,1.2e-05,2.4e-05,2e-06,,,,,,,
389.0,0.022523,2.7e-05,2e-06,1.1e-05,2.3e-05,2e-06,,,,,,,
389.1,0.020703,2.7e-05,3e-06,1e-05,2.3e-05,2e-06,,,,,,,
389.2,0.019515,2.8e-05,3e-06,9e-06,2.2e-05,2e-06,,,,,,,
389.3,0.018194,2.9e-05,4e-06,8e-06,2.2e-05,2e-06,,,,,,,
389.4,0.016984,3e-05,4e-06,8e-06,2.1e-05,2e-06,,,,,,,
389.5,0.015575,3e-05,5e-06,8e-06,2.1e-05,2e-06,,,,,,,
389.6,0.014166,3.1e-05,5e-06,8e-06,2.1e-05,1e-06,,,,,,,
389.7,0.013275,3.2e-05,4e-06,8e-06,2e-05,1e-06,,,,,,,
389.8,0.012437,3.3e-05,3e-06,8e-06,2e-05,1e-06,,,,,,,
389.9,0.011588,3.3e-05,2e-06,7e-06,2e-05,1e-06,,,,,,,
390.0,0.010771,3.3e-05,1e-06,7e-06,2e-05,1e-06,,,,,,,
390.1,0.010076,3.4e-05,1e-06,6e-06,2e-05,1e-06,,,,,,,
390.2,0.009486,3.4e-05,2e-06,6e-06,2.1e-05,1e-06,,,,,,,
390.3,0.009005,3.5e-05,2e-06,6e-06,2.1e-05,1e-06,,,,,,,
390.4,0.008507,3.5e-05,2e-06,6e-06,2.1e-05,1e-06,,,,,,,
390.5,0.007896,3.6e-05,3e-06,6e-06,2.1e-05,1e-06,,,,,,,
390.6,0.007421,3.7e-05,3e-06,6e-06,2e-05,1e-06,,,,,,,
390.7,0.006965,3.8e-05,3e-06,6e-06,1.9e-05,1e-06,,,,,,,
390.8,0.00653,4e-05,4e-06,6e-06,1.9e-05,1e-06,,,,,,,
390.9,0.00609,4.1e-05,4e-06,6e-06,1.8e-05,2e-06,,,,,,,
391.0,0.005681,4.3e-05,5e-06,6e-06,1.8e-05,2e-06,,,,,,,
391.1,0.005141,4.5e-05,5e-06,6e-06,1.7e-05,2e-06,,,,,,,
391.2,0.004779,4.6e-05,5e-06,7e-06,1.7e-05,2e-06,,,,,,,
391.3,0.004546,4.9e-05,5e-06,7e-06,1.7e-05,2e-06,,,,,,,
391.4,0.004158,5.1e-05,5e-06,7e-06,1.7e-05,2e-06,,,,,,,
391.5,0.003881,5.4e-05,4e-06,7e-06,1.7e-05,2e-06,,,,,,,
391.6,0.003685,5.6e-05,4e-06,8e-06,1.7e-05,2e-06,,,,,,,
391.7,0.003418,5.9e-05,3e-06,8e-06,1.6e-05,2e-06,,,,,,,
391.8,0.003186,6e-05,2e-06,8e-06,1.6e-05,2e-06,,,,,,,
391.9,0.003039,6e-05,1e-06,9e-06,1.6e-05,2e-06,,,,,,,
392.0,0.002803,6.1e-05,,9e-06,1.6e-05,2e-06,,,,,,,
392.1,0.002634,6.1e-05,,1e-05,1.7e-05,2e-06,,,,,,,
392.2,0.002429,6.2e-05,,1e-05,1.7e-05,2e-06,,,,,,,
392.3,0.002277,6.4e-05,,1e-05,1.7e-05,2e-06,,,,,,,
392.4,0.002136,6.6e-05,,1e-05,1.8e-05,2e-06,,,,,,,
392.5,0.002017,6.9e-05,,1e-05,1.8e-05,1e-06,,,,,,,
392.6,0.00192,7.2e-05,1e-06,1e-05,1.8e-05,1e-06,,,,,,,
392.7,0.001796,7.5e-05,2e-06,1e-05,1.8e-05,1e-06,,,,,,,
392.8,0.001675,7.7e-05,3e-06,1e-05,1.9e-05,1e-06,,,,,,,
392.9,0.001578,7.9e-05,5e-06,1e-05,1.9e-05,1e-06,,,,,,,
393.0,0.001516,8.2e-05,6e-06,1e-05,1.9e-05,1e-06,,,,,,,
393.1,0.001439,8.4e-05,5e-06,9e-06,1.9e-05,1e-06,,,,,,,
393.2,0.001368,8.7e-05,4e-06,9e-06,1.9e-05,1e-06,,,,,,,
393.3,0.001288,9e-05,3e-06,9e-06,1.9e-05,1e-06,,,,,,,
393.4,0.001205,9.4e-05,2e-06,8e-06,1.9e-05,1e-06,,,,,,,
393.5,0.00114,9.8e-05,1e-06,8e-06,1.9e-05,1e-06,,,,,,,
393.6,0.001085,0.000102,1e-06,8e-06,1.9e-05,1e-06,,,,,,,
393.7,0.001025,0.000106,3e-06,7e-06,1.9e-05,1e-06,,,,,,,
393.8,0.000962,0.000111,4e-06,7e-06,1.9e-05,1e-06,,,,,,,
393.9,0.000898,0.000116,5e-06,6e-06,1.9e-05,1e-06,,,,,,,
394.0,0.000851,0.000121,6e-06,6e-06,1.8e-05,1e-06,,,,,,,
394.1,0.000811,0.000126,6e-06,6e-06,1.8e-05,1e-06,,,,,,,
394.2,0.000771,0.000131,5e-06,6e-06,1.7e-05,1e-06,,,,,,,
394.3,0.000732,0.000137,4e-06,5e-06,1.7e-05,1e-06,,,,,,,
394.4,0.000692,0.000143,3e-06,5e-06,1.6e-05,1e-06,,,,,,,
394.5,0.00066,0.000148,1e-06,4e-06,1.6e-05,1e-06,,,,,,,
394.6,0.000628,0.000154,1e-06,4e-06,1.5e-05,1e-06,,,,,,,
394.7,0.000597,0.000159,1e-06,4e-06,1.5e-05,1e-06,,,,,,,
394.8,0.000565,0.000166,1e-06,3e-06,1.5e-05,1e-06,,,,,,,
394.9,0.000534,0.000173,,3e-06,1.4e-05,1e-06,,,,,,,
395.0,0.000511,0.00018,,3e-06,1.4e-05,1e-06,,,,,,,
395.1,0.000488,0.000188,,3e-06,1.3e-05,1e-06,,,,,,,
395.2,0.000466,0.000195,,3e-06,1.3e-05,1e-06,,,,,,,
395.3,0.000443,0.000203,1e-06,3e-06,1.3e-05,1e-06,,,,,,,
395.4,0.000421,0.000211,1e-06,3e-06,1.2e-05,1e-06,,,,,,,
395.5,0.000403,0.00022,1e-06,3e-06,1.2e-05,1e-06,,,,,,,
395.6,0.000386,0.000228,2e-06,2e-06,1.3e-05,1e-06,,,,,,,
395.7,0.000369,0.000237,2e-06,2e-06,1.3e-05,1e-06,,,,,,,
395.8,0.000351,0.000247,3e-06,2e-06,1.3e-05,1e-06,,,,,,,
395.9,0.000334,0.000258,4e-06,2e-06,1.3e-05,2e-06,,,,,,,
396.0,0.000322,0.000269,5e-06,2e-06,1.3e-05,2e-06,,,,,,,
396.1,0.00031,0.00028,5e-06,2e-06,1.3e-05,2e-06,,,,,,,
396.2,0.000297,0.000291,6e-06,2e-06,1.4e-05,2e-06,,,,,,,
396.3,0.000285,0.000305,6e-06,3e-06,1.4e-05,2e-06,,,,,,,
396.4,0.000273,0.00032,6e-06,3e-06,1.4e-05,2e-06,,,,,,,
396.5,0.000264,0.000334,6e-06,3e-06,1.5e-05,2e-06,,,,,,,
396.6,0.000256,0.000349,5e-06,3e-06,1.6e-05,3e-06,,,,,,,
396.7,0.000247,0.000363,4e-06,3e-06,1.6e-05,3e-06,,,,,,,
396.8,0.000238,0.000379,3e-06,3e-06,1.7e-05,3e-06,,,,,,,
396.9,0.00023,0.000396,2e-06,3e-06,1.7e-05,3e-06,,,,,,,
397.0,0.000222,0.000412,1e-06,2e-06,1.8e-05,3e-06,,,,,,,
397.1,0.000214,0.000428,1e-06,2e-06,1.8e-05,4e-06,,,,,,,
397.2,0.000207,0.000445,3e-06,2e-06,1.8e-05,4e-06,,,,,,,
397.3,0.000199,0.000466,4e-06,2e-06,1.8e-05,4e-06,,,,,,,
397.4,0.000191,0.000489,6e-06,3e-06,1.8e-05,4e-06,,,,,,,
397.5,0.000185,0.000512,7e-06,3e-06,1.8e-05,4e-06,,,,,,,
397.6,0.000179,0.000535,7e-06,4e-06,1.8e-05,4e-06,,,,,,,
397.7,0.000172,0.000558,7e-06,5e-06,1.8e-05,4e-06,,,,,,,
397.8,0.000166,0.00059,7e-06,5e-06,1.9e-05,4e-06,,,,,,,
397.9,0.00016,0.000626,7e-06,4e-06,1.9e-05,4e-06,,,,,,,
398.0,0.000154,0.000661,7e-06,4e-06,1.9e-05,4e-06,,,,,,,
398.1,0.000148,0.000697,7e-06,3e-06,1.9e-05,4e-06,,,,,,,
398.2,0.000142,0.000732,7e-06,3e-06,1.9e-05,4e-06,,,,,,,
398.3,0.000136,0.000774,7e-06,2e-06,1.9e-05,4e-06,,,,,,,
398.4,0.00013,0.000816,7e-06,2e-06,1.9e-05,4e-06,,,,,,,
398.5,0.000125,0.000859,8e-06,2e-06,2e-05,4e-06,,,,,,,
398.6,0.00012,0.000902,8e-06,2e-06,2.1e-05,4e-06,,,,,,,
398.7,0.000114,0.000945,8e-06,2e-06,2.1e-05,4e-06,,,,,,,
398.8,0.000109,0.000995,8e-06,2e-06,2.2e-05,3e-06,,,,,,,
398.9,0.000104,0.001047,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.0,0.000101,0.001099,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.1,9.9e-05,0.001151,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.2,9.7e-05,0.001203,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.3,9.5e-05,0.001266,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.4,9.3e-05,0.001332,8e-06,2e-06,2.3e-05,3e-06,,,,,,,
399.5,8.9e-05,0.001399,8e-06,1e-06,2.3e-05,3e-06,,,,,,,
399.6,8.5e-05,0.001465,7e-06,1e-06,2.4e-05,3e-06,,,,,,,
399.7,8.1e-05,0.001531,5e-06,1e-06,2.4e-05,4e-06,,,,,,,
399.8,7.7e-05,0.001624,4e-06,1e-06,2.4e-05,4e-06,,,,,,,
399.9,7.3e-05,0.001724,2e-06,1e-06,2.4e-05,4e-06,,,,,,,
400.0,7.2e-05,0.001824,1e-06,1e-06,2.5e-05,4e-06,,,,,,,
400.1,7.1e-05,0.001924,,1e-06,2.5e-05,4e-06,,,,,,,
400.2,7e-05,0.002023,,,2.6e-05,4e-06,,,,,,,
400.3,6.9e-05,0.002182,,,2.6e-05,4e-06,,,,,,,
400.4,6.8e-05,0.002349,,1e-06,2.7e-05,4e-06,,,,,,,
400.5,6.8e-05,0.002524,,1e-06,2.6e-05,4e-06,,,,,,,
400.6,6.8e-05,0.002698,1e-06,1e-06,2.6e-05,4e-06,,,,,,,
400.7,6.9e-05,0.002873,3e-06,1e-06,2.6e-05,4e-06,,,,,,,
400.8,6.9e-05,0.003088,4e-06,1e-06,2.5e-05,4e-06,,,,,,,
400.9,6.9e-05,0.003333,5e-06,1e-06,2.5e-05,3e-06,,,,,,,
401.0,6.8e-05,0.003584,7e-06,1e-06,2.4e-05,3e-06,,,,,,,
401.1,6.7e-05,0.003838,7e-06,1e-06,2.3e-05,3e-06,,,,,,,
401.2,6.6e-05,0.004102,7e-06,1e-06,2.3e-05,3e-06,,,,,,,
401.3,6.5e-05,0.004417,7e-06,1e-06,2.2e-05,3e-06,,,,,,,
401.4,6.5e-05,0.004754,6e-06,1e-06,2.1e-05,3e-06,,,,,,,
401.5,6.1e-05,0.005182,6e-06,1e-06,2.1e-05,3e-06,,,,,,,
401.6,5.8e-05,0.005607,6e-06,1e-06,2e-05,2e-06,,,,,,,
401.7,5.4e-05,0.00606,6e-06,1e-06,2e-05,2e-06,,,,,,,
401.8,5.1e-05,0.006601,6e-06,1e-06,2e-05,2e-06,,,,,,,
401.9,4.8e-05,0.007211,6e-06,1e-06,2e-05,2e-06,,,,,,,
402.0,4.5e-05,0.007823,5e-06,1e-06,2e-05,2e-06,,,,,,,
402.1,4.3e-05,0.00842,5e-06,,2e-05,2e-06,,,,,,,
402.2,4e-05,0.009104,4e-06,,2e-05,2e-06,,,,,,,
402.3,3.8e-05,0.009877,3e-06,,2e-05,2e-06,,,,,,,
402.4,3.6e-05,0.010755,2e-06,,2e-05,1e-06,,,,,,,
402.5,3.7e-05,0.011711,1e-06,,2.1e-05,1e-06,,,,,,,
402.6,3.8e-05,0.012886,1e-06,,2.1e-05,1e-06,,,,,,,
402.7,4e-05,0.014104,2e-06,1e-06,2.1e-05,1e-06,,,,,,,
402.8,4.1e-05,0.015179,3e-06,1e-06,2.1e-05,1e-06,,,,,,,
402.9,4.3e-05,0.016454,4e-06,,2.1e-05,1e-06,,,,,,,
403.0,4.2e-05,0.017882,5e-06,,2.2e-05,1e-06,,,,,,,
403.1,4.2e-05,0.019674,5e-06,,2.2e-05,1e-06,,,,,,,
403.2,4.1e-05,0.021548,6e-06,,2.3e-05,1e-06,,,,,,,
403.3,4e-05,0.023561,6e-06,,2.4e-05,1e-06,,,,,,,
403.4,3.9e-05,0.025974,6e-06,,2.4e-05,1e-06,,,,,,,
403.5,3.8e-05,0.028322,6e-06,,2.5e-05,1e-06,,,,,,,
403.6,3.6e-05,0.031049,5e-06,,2.6e-05,1e-06,,,,,,,
403.7,3.5e-05,0.033946,4e-06,,2.6e-05,1e-06,,,,,,,
403.8,3.3e-05,0.037451,3e-06,,2.7e-05,1e-06,,,,,,,
403.9,3.2e-05,0.040653,2e-06,,2.8e-05,1e-06,,,,,,,
404.0,3.1e-05,0.044684,1e-06,,2.9e-05,1e-06,,,,,,,
404.1,3.1e-05,0.0485,1e-06,,3e-05,1e-06,,,,,,,
404.2,3.1e-05,0.051803,1e-06,,3.1e-05,1e-06,,,,,,,
404.3,3.1e-05,0.055851,2e-06,,3.2e-05,1e-06,,,,,,,
404.4,3.1e-05,0.060912,2e-06,,3.3e-05,1e-06,,,,,,,
404.5,3.2e-05,0.066629,2e-06,,3.4e-05,1e-06,,,,,,,
404.6,3.3e-05,0.072218,3e-06,,3.4e-05,1e-06,,,,,,,
404.7,3.4e-05,0.078851,5e-06,,3.4e-05,1e-06,,,,,,,
404.8,3.5e-05,0.085815,6e-06,1e-06,3.4e-05,1e-06,,,,,,,
404.9,3.6e-05,0.092871,7e-06,1e-06,3.4e-05,1e-06,,,,,,,
405.0,3.5e-05,0.100236,8e-06,1e-06,3.4e-05,1e-06,,,,,,,
405.1,3.4e-05,0.109219,8e-06,1e-06,3.4e-05,1e-06,,,,,,,
405.2,3.3e-05,0.118018,6e-06,1e-06,3.4e-05,1e-06,,,,,,,
405.3,3.2e-05,0.126835,5e-06,1e-06,3.4e-05,1e-06,,,,,,,
405.4,3.2e-05,0.137913,4e-06,1e-06,3.3e-05,1e-06,,,,,,,
405.5,3.1e-05,0.149942,3e-06,1e-06,3.3e-05,1e-06,,,,,,,
405.6,3e-05,0.16371,2e-06,1e-06,3.3e-05,2e-06,,,,,,,
405.7,2.9e-05,0.176902,2e-06,,3.2e-05,2e-06,,,,,,,
405.8,2.8e-05,0.190244,1e-06,,3.2e-05,2e-06,,,,,,,
405.9,2.6e-05,0.207104,1e-06,,3.2e-05,2e-06,,,,,,,
406.0,2.4e-05,0.221874,,,3.2e-05,2e-06,,,,,,,
406.1,2.2e-05,0.239699,,,3.2e-05,2e-06,,,,,,,
406.2,2e-05,0.258888,,,3.2e-05,2e-06,,,,,,,
406.3,1.8e-05,0.277404,1e-06,,3.1e-05,3e-06,,,,,,,
406.4,1.5e-05,0.29749,1e-06,,3.1e-05,3e-06,,,,,,,
406.5,1.7e-05,0.320545,1e-06,,3.1e-05,3e-06,,,,,,,
406.6,1.9e-05,0.344869,2e-06,,3e-05,3e-06,,,,,,,
406.7,2.2e-05,0.367946,4e-06,,3e-05,3e-06,,,,,,,
406.8,2.4e-05,0.392758,5e-06,,2.9e-05,4e-06,,,,,,,
